found_minima,found_saddles,minima_l2_error_mean,minima_l2_error_stdv,minima_l2_error_max,saddle_l2_error_mean,saddle_l2_error_stdv,saddle_l2_error_max,bias_count,energy_calls_at_each_min,force_calls_at_each_min,run_id,seed,bias_std_dev_scale,bias_covariance,bias_height_fraction,bias_height,perturbation_size,optimizer
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([0.3932366 , 0.07920636]), array([0.00752965, 0.47080888]), array([0.3932366 , 0.07920636]), array([0.00752965, 0.47080888])]",2.471195212692355e-10,5.122894850468945e-11,3.106531904925707e-10,0.2756480857560524,0.004304224172891974,0.2799523099289444,1143,"[13, 1785, 50622]","[13, 1785, 50622]",545,111,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.22988315, 0.19194831]), array([0.09888007, 0.45125555]), array([0.22988315, 0.19194831]), array([0.09888007, 0.45125555])]",1.010466665706841e-09,1.121589872655447e-09,2.5963056972811326e-09,0.14867350815740105,0.046146800312315446,0.19482030846971649,299,"[13, 12028, 12298]","[13, 12028, 12298]",443,111,0.1,0.0030250000000000008,0.02,0.76,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([0.19071526, 0.26666126]), array([-0.82800068,  0.62499074]), array([0.19071526, 0.26666126]), array([-0.82800068,  0.62499074])]",1.9725562453361015e-09,1.4004279751502905e-09,3.952899748787945e-09,0.020100107981471757,0.014062804286240377,0.034162912267712134,1785,"[104, 39785, 271822]","[104, 39785, 271822]",450,42,0.1,0.0030250000000000008,0.02,0.76,0.0001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([0.19681772, 0.28384189]), array([-0.45518409,  0.6999252 ]), array([0.19681772, 0.28384189]), array([-0.45518409,  0.6999252 ])]",2.2410759979805285e-09,1.567197319379101e-09,4.452239291116131e-09,0.19633624244436235,0.17819318136701526,0.3745294238113776,852,"[104, 17037, 116091]","[104, 17037, 116091]",523,61,0.07142857142857142,0.0015433673469387754,0.1,3.8000000000000003,0.0001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.20907509, 0.27122631]), array([-0.82430272,  0.62375   ]), array([0.20907509, 0.27122631]), array([-0.82430272,  0.62375   ])]",1.3975226696863627e-09,6.938342071423105e-10,2.372692245317077e-09,0.01219838588263798,0.009829404280320395,0.022027790162958374,1898,"[104, 39978, 274171]","[104, 39978, 274171]",445,61,0.1,0.0030250000000000008,0.02,0.76,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822364,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([0.34109808, 0.07283025]), array([-0.01656674,  0.47719848]), array([0.34109808, 0.07283025]), array([-0.01656674,  0.47719848])]",1.3025415429562322e-09,1.6151150237723996e-09,3.5845990868092497e-09,0.2744541466346656,0.01948259004113964,0.2939367366758052,1191,"[13, 9076, 61650]","[13, 9076, 61650]",550,61,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.0001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.94007904, 0.04853082]), array([-0.00604476, -0.07297227]), array([0.94007904, 0.04853082]), array([-0.00604476, -0.07297227])]",2.0771853140229995e-09,8.404547601773517e-10,3.0565265656111242e-09,0.5969021294317983,0.1706591142886157,0.767561243720414,840,"[104, 18658, 112512]","[104, 18658, 112512]",517,61,0.07142857142857142,0.0015433673469387754,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822259,  1.44172719])]","[array([-0.84532081,  0.59141392]), array([-0.84532081,  0.59141392])]",8.537030976547808e-07,8.526988619225932e-07,1.706401959577374e-06,0.04032523085973914,0.0,0.04032523085973914,2000,"[104, 21516]","[104, 21516]",68,111,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.0001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822264,  1.44172712])]","[array([-0.85218956,  0.61384103]), array([-0.85218956,  0.61384103])]",8.098480872984771e-07,8.088438515662893e-07,1.6186919388647665e-06,0.03195267175001978,0.0,0.03195267175001978,2000,"[104, 38941]","[104, 38941]",74,111,0.3333333333333333,0.03361111111111112,0.02,0.76,0.1,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822242,  1.44172738])]","[array([-0.82137271,  0.51498234]), array([-0.82137271,  0.51498234])]",9.805777309254353e-07,9.803322250896286e-07,1.960909956015064e-06,0.1093322722558529,0.0,0.1093322722558529,2000,"[13, 2068]","[13, 2068]",39,42,0.3333333333333333,0.03361111111111112,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822351,  1.44172603])]","[array([-0.32228781,  0.48849822]), array([-0.32228781,  0.48849822])]",1.1210412373774678e-07,1.118586179019401e-07,2.2396274163968687e-07,0.5178411228338174,0.0,0.5178411228338174,2000,"[13, 2280]","[13, 2280]",63,42,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([ 0.9364363, -0.0056405]), array([-0.67170406,  0.36115731]), array([ 0.9364363, -0.0056405]), array([-0.67170406,  0.36115731])]",2.15660200298787e-09,1.389313336449237e-09,4.110945616596194e-09,0.5430874377806976,0.2400360325268821,0.7831234703075797,906,"[104, 17958, 118331]","[104, 17958, 118331]",512,111,0.07142857142857142,0.0015433673469387754,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.23212745, 0.07286578]), array([-0.05707951,  0.47376755]), array([0.23212745, 0.07286578]), array([-0.05707951,  0.47376755])]",1.7302838399395284e-10,8.720240927721473e-11,2.455058358066877e-10,0.27278454459984647,0.05178749282244971,0.3245720374222962,82,"[13, 3800, 3821]","[13, 3800, 3821]",513,42,0.07142857142857142,0.0015433673469387754,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([-0.05104048,  0.34744711]), array([0.39691948, 0.24926327]), array([-0.05104048,  0.34744711]), array([0.39691948, 0.24926327])]",1.9741531776802878e-10,3.631879144510328e-11,2.455058358066877e-10,0.22932023412897073,0.03977505483280408,0.2690952889617748,134,"[13, 7178, 8716]","[13, 7178, 8716]",514,61,0.07142857142857142,0.0015433673469387754,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ])]","[array([ 0.82498634, -0.13997563]), array([ 0.82498634, -0.13997563])]",1.9867292673232217e-09,9.824935351354816e-10,2.9692228024587032e-09,0.7500758241754716,0.0,0.7500758241754716,2000,"[104, 87626]","[104, 87626]",456,42,0.1,0.0030250000000000008,0.01,0.38,0.1,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([ 0.83708325, -0.11375967]), array([-0.62753657,  1.72215068]), array([ 0.83708325, -0.11375967]), array([-0.62753657,  1.72215068])]",1.510951454353819e-10,9.210230438712501e-11,2.455058358066877e-10,0.9301451856892923,0.18478290351009552,1.1149280891993878,1974,"[13, 12371, 75134]","[13, 12371, 75134]",557,111,0.07142857142857142,0.0015433673469387754,0.02,0.76,0.1,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.17153706, 0.28407638]), array([-0.47051554,  0.26874584]), array([0.17153706, 0.28407638]), array([-0.47051554,  0.26874584])]",1.8306692329427529e-09,1.7365111869210923e-09,4.246624709433955e-09,0.2709391747272499,0.22903110962224632,0.4999702843494962,848,"[104, 14897, 116152]","[104, 14897, 116152]",524,111,0.07142857142857142,0.0015433673469387754,0.1,3.8000000000000003,0.0001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 0.75510337, -0.1478026 ]), array([0.09163279, 0.53912728]), array([ 0.75510337, -0.1478026 ]), array([0.09163279, 0.53912728])]",1.7495282741892788e-10,7.369186576569925e-11,2.455058358066877e-10,0.4866499963950115,0.21244199859777865,0.6990919949927902,662,"[13, 30149, 30457]","[13, 30149, 30457]",580,61,0.07142857142857142,0.0015433673469387754,0.01,0.38,0.1,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.17599256, 0.26735407]), array([-0.76174329,  0.66831685]), array([0.17599256, 0.26735407]), array([-0.76174329,  0.66831685])]",1.106671804774177e-09,6.2618245330635e-10,1.9196554451202024e-09,0.05960626159070296,0.015008851931124577,0.07461511352182754,731,"[104, 14280, 96594]","[104, 14280, 96594]",518,111,0.07142857142857142,0.0015433673469387754,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.46669411])]","[array([0.31296649, 0.11687612]), array([-0.94739297,  0.8981423 ]), array([0.31296649, 0.11687612]), array([-0.94739297,  0.8981423 ])]",7.123362803618879e-10,5.904500995447532e-10,1.5453338423609886e-09,0.25196697947401525,0.0492067225683642,0.3011737020423795,457,"[13, 3590, 27210]","[13, 3590, 27210]",519,42,0.07142857142857142,0.0015433673469387754,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 0.70478794, -0.1540014 ]), array([-0.07960793,  0.3340544 ]), array([ 0.70478794, -0.1540014 ]), array([-0.07960793,  0.3340544 ])]",1.5952192001798108e-10,9.440138970678144e-11,2.455058358066877e-10,0.4799593091490393,0.1849921498407789,0.6649514589898182,656,"[13, 28901, 29473]","[13, 28901, 29473]",581,111,0.07142857142857142,0.0015433673469387754,0.01,0.38,0.1,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([-0.09462452,  0.46507495]), array([-0.15877406,  0.48559077]), array([-0.09462452,  0.46507495]), array([-0.15877406,  0.48559077])]",2.6061208295639227e-10,1.1011173661328316e-11,2.714393309774023e-10,0.38514246812573616,0.03310406712626929,0.41824653525200545,762,"[13, 37374, 37594]","[13, 37374, 37594]",585,42,0.07142857142857142,0.0015433673469387754,0.01,0.38,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822255,  1.44172723])]","[array([-0.84815506,  0.5751459 ]), array([-0.84815506,  0.5751459 ])]",8.826246192498514e-07,8.816203835176636e-07,1.7642450027675151e-06,0.05569012909495584,0.0,0.05569012909495584,2000,"[104, 9400]","[104, 9400]",44,111,0.3333333333333333,0.03361111111111112,0.1,3.8000000000000003,0.0001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([-0.07906293,  0.44077995]), array([-0.02973294,  0.46413823]), array([-0.07906293,  0.44077995]), array([-0.02973294,  0.46413823])]",6.017483486525323e-10,5.277425810057567e-10,1.3478368591851306e-09,0.3117270459192136,0.015142170481490136,0.3268692164007037,683,"[13, 30152, 30195]","[13, 30152, 30195]",586,61,0.07142857142857142,0.0015433673469387754,0.01,0.38,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.46669411])]","[array([0.2788231 , 0.12474014]), array([-1.00277981,  0.85350317]), array([0.2788231 , 0.12474014]), array([-1.00277981,  0.85350317])]",1.2624238987836591e-09,1.3898191353569595e-09,3.227524301166135e-09,0.23637964891518648,0.05552616204173773,0.2919058109569242,1726,"[13, 10633, 89994]","[13, 10633, 89994]",551,111,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.0001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001084,  0.46669411])]","[array([0.20425247, 0.31116853]), array([0.20425247, 0.31116853])]",8.62494584485867e-09,7.620710112670929e-09,1.62456559575296e-08,0.019957965220559277,0.0,0.019957965220559277,2000,"[104, 53253]","[104, 53253]",354,42,0.125,0.004726562500000001,0.01,0.38,0.0001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ])]","[array([0.20123062, 0.26420381]), array([0.20123062, 0.26420381])]",2.410423989831168e-09,1.4061882576434278e-09,3.816612247474596e-09,0.030907033453318335,0.0,0.030907033453318335,2000,"[104, 90061]","[104, 90061]",470,111,0.1,0.0030250000000000008,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.25256487, 0.18309913]), array([0.1128377 , 0.43094072]), array([0.25256487, 0.18309913]), array([0.1128377 , 0.43094072])]",2.1914216336288733e-10,6.425984407702458e-11,2.8127771505813595e-10,0.14357414886840397,0.026604472230652806,0.1701786210990568,959,"[13, 45742, 46391]","[13, 45742, 46391]",587,111,0.07142857142857142,0.0015433673469387754,0.01,0.38,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ])]","[array([0.20991829, 0.29293263]), array([0.20991829, 0.29293263])]",2.4614981687689647e-09,1.4572624365812244e-09,3.918760605350189e-09,0.002568899872059244,0.0,0.002568899872059244,2000,"[104, 87118]","[104, 87118]",475,61,0.1,0.0030250000000000008,0.01,0.38,0.0001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822343,  1.44172612])]","[array([-0.3622576 ,  0.49052732]), array([-0.3622576 ,  0.49052732])]",1.7277109119867054e-07,1.7252558536286385e-07,3.4529667656153437e-07,0.47881422622655423,0.0,0.47881422622655423,2000,"[13, 4109]","[13, 4109]",64,61,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822242,  1.44172738])]","[array([-1.18418883,  0.6468063 ]), array([-1.18418883,  0.6468063 ])]",9.787127709484615e-07,9.78467265112655e-07,1.9571800360611165e-06,0.3628850751357226,0.0,0.3628850751357226,2000,"[13, 9544]","[13, 9544]",69,42,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.0001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([ 0.80781253, -0.13649684]), array([ 0.97249444, -0.14046513]), array([ 0.80781253, -0.13649684]), array([ 0.97249444, -0.14046513])]",2.600073842315222e-09,1.4469208743731643e-09,4.507202331951066e-09,0.8045015218618201,0.07042353108831628,0.8749250529501363,1790,"[104, 38246, 244546]","[104, 38246, 244546]",433,61,0.1,0.0030250000000000008,0.02,0.76,0.1,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411])]","[array([0.21371649, 0.29582206]), array([0.21371649, 0.29582206])]",4.323527115032465e-09,3.3192913828447246e-09,7.64281849787719e-09,0.003089127370151656,0.0,0.003089127370151656,2000,"[104, 52128]","[104, 52128]",356,111,0.125,0.004726562500000001,0.01,0.38,0.0001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584])]","[array([0.26680787, 0.09801037]), array([0.26680787, 0.09801037])]",2.215837507996027e-10,2.3922085007084984e-11,2.455058358066877e-10,0.20240356930815045,0.0,0.20240356930815045,2000,"[13, 16985]","[13, 16985]",575,111,0.07142857142857142,0.0015433673469387754,0.02,0.76,0.0001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.24619656, 0.3581387 ]), array([0.14874176, 0.25468734]), array([0.24619656, 0.3581387 ]), array([0.14874176, 0.25468734])]",8.837008288360253e-10,9.084864700163942e-10,2.1684855741318335e-09,0.07386064681850635,0.0005057984036462709,0.07436644522215262,671,"[13, 13818, 23431]","[13, 13818, 23431]",357,42,0.125,0.004726562500000001,0.01,0.38,0.0001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.24748925, 0.14356597]), array([0.18153542, 0.35192947]), array([0.24748925, 0.14356597]), array([0.18153542, 0.35192947])]",5.338349728664554e-10,3.24464468198197e-10,9.871362720293804e-10,0.11002043330855485,0.04344691794424096,0.15346735125279581,509,"[13, 15045, 19604]","[13, 15045, 19604]",358,61,0.125,0.004726562500000001,0.01,0.38,0.0001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([-0.16827182,  0.4267776 ]), array([0.23642936, 0.27400629]), array([-0.16827182,  0.4267776 ]), array([0.23642936, 0.27400629])]",6.439268967570153e-10,5.198000860021632e-10,1.3781455465679475e-09,0.2170670460494288,0.18651260263677613,0.40357964868620494,510,"[13, 12060, 15872]","[13, 12060, 15872]",359,111,0.125,0.004726562500000001,0.01,0.38,0.0001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ])]","[array([0.21240877, 0.30295287]), array([0.21240877, 0.30295287])]",2.120064438658577e-09,1.1158287064708365e-09,3.2358931451294136e-09,0.009964845915724076,0.0,0.009964845915724076,2000,"[104, 84141]","[104, 84141]",462,42,0.1,0.0030250000000000008,0.01,0.38,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584])]","[array([-0.16012337,  0.45845443]), array([-0.16012337,  0.45845443])]",2.3759264983643043e-10,7.913185970257279e-12,2.455058358066877e-10,0.4076974500225882,0.0,0.4076974500225882,2000,"[13, 12856]","[13, 12856]",471,42,0.1,0.0030250000000000008,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.2119703 , 0.29564027]), array([-0.8343597 ,  0.62179778]), array([0.2119703 , 0.29564027]), array([-0.8343597 ,  0.62179778])]",2.4860155660056854e-09,1.4577538306521543e-09,4.468201474706862e-09,0.0076565955105364295,0.004954864030273264,0.012611459540809692,1899,"[104, 43056, 266381]","[104, 43056, 266381]",439,61,0.1,0.0030250000000000008,0.02,0.76,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411])]","[array([ 0.77369924, -0.13950704]), array([ 0.77369924, -0.13950704])]",3.9415130010552294e-09,2.937277268867489e-09,6.878790269922718e-09,0.7085279670711848,0.0,0.7085279670711848,2000,"[104, 60380]","[104, 60380]",338,111,0.125,0.004726562500000001,0.01,0.38,0.1,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ])]","[array([ 0.81478114, -0.14427873]), array([ 0.81478114, -0.14427873])]",2.780323497238758e-09,1.7760877650510175e-09,4.5564112622897755e-09,0.7442857080447038,0.0,0.7442857080447038,2000,"[104, 37162]","[104, 37162]",530,111,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.1,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.85282473, 0.16568145]), array([-0.09202668,  0.55743917]), array([0.85282473, 0.16568145]), array([-0.09202668,  0.55743917])]",1.1127990294576236e-09,1.2651720722500202e-09,2.901747233227902e-09,0.5280925319241392,0.12477803800277626,0.6528705699269155,200,"[13, 9909, 9967]","[13, 9909, 9967]",531,42,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.1,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ])]","[array([ 0.74586089, -0.16160999]), array([ 0.74586089, -0.16160999])]",2.521910383994386e-09,1.5176746518066458e-09,4.039585035801032e-09,0.7008193608588996,0.0,0.7008193608588996,2000,"[104, 39195]","[104, 39195]",528,42,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.1,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 0.84241065, -0.13407959]), array([-0.04064496,  0.56625454]), array([ 0.84241065, -0.13407959]), array([-0.04064496,  0.56625454])]",1.833814085992604e-10,9.023745655358847e-11,2.4885734551648306e-10,0.5667689129416621,0.19427729852960918,0.7610462114712713,323,"[13, 12148, 12359]","[13, 12148, 12359]",532,61,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.1,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.4666941 ])]","[array([0.22334295, 0.28583027]), array([0.22334295, 0.28583027])]",2.010735801352343e-09,1.0065000691646027e-09,3.0172358705169455e-09,0.013003790783473856,0.0,0.013003790783473856,2000,"[104, 84994]","[104, 84994]",468,42,0.1,0.0030250000000000008,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.85932174, 0.17031421]), array([ 0.67763388, -0.17230749]), array([0.85932174, 0.17031421]), array([ 0.67763388, -0.17230749])]",2.2236588690804695e-10,1.3881490267875262e-10,3.7962355498889266e-10,0.6581438961616223,0.0002212478960841313,0.6583651440577064,367,"[13, 8612, 11288]","[13, 8612, 11288]",533,111,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.1,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.26688099, 0.2850505 ]), array([-0.82304379,  0.61444288]), array([0.26688099, 0.2850505 ]), array([-0.82304379,  0.61444288])]",1.5443822531881368e-09,5.694663434591934e-10,2.331774734660794e-09,0.03244767116336916,0.02252286921376226,0.05497054037713142,1980,"[104, 46879, 258913]","[104, 46879, 258913]",535,61,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.19063974, 0.29039197]), array([-0.82319063,  0.62327074]), array([0.19063974, 0.29039197]), array([-0.82319063,  0.62327074])]",2.242917838225162e-09,1.7702399778571708e-09,4.746369914762035e-09,0.01179082618548133,0.010209752928328602,0.022000579113809933,1682,"[104, 39521, 242486]","[104, 39521, 242486]",446,111,0.1,0.0030250000000000008,0.02,0.76,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584])]","[array([0.24429814, 0.11936722]), array([0.24429814, 0.11936722])]",2.2182787157689953e-10,2.3677964229788167e-11,2.455058358066877e-10,0.1765113667624807,0.0,0.1765113667624807,2000,"[13, 16070]","[13, 16070]",472,61,0.1,0.0030250000000000008,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([ 0.59464845, -0.13289588]), array([-0.20555059,  1.53020557]), array([ 0.59464845, -0.13289588]), array([-0.20555059,  1.53020557])]",4.54333271429683e-10,1.708323884469012e-10,6.639557531919668e-10,0.8339770102849322,0.2617663459451765,1.0957433562301087,1463,"[13, 14995, 58004]","[13, 14995, 58004]",339,42,0.125,0.004726562500000001,0.01,0.38,0.1,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411])]","[array([0.1965328 , 0.27861208]), array([0.1965328 , 0.27861208])]",2.3465695015114727e-09,1.3423337693237324e-09,3.688903270835205e-09,0.02147555693431421,0.0,0.02147555693431421,2000,"[104, 41074]","[104, 41074]",540,42,0.07142857142857142,0.0015433673469387754,0.03333333333333333,1.2666666666666666,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.27359661, 0.20909578]), array([0.19255534, 0.32721258]), array([0.27359661, 0.20909578]), array([0.19255534, 0.32721258])]",1.8771695131732595e-10,7.769272765773151e-11,2.455058358066877e-10,0.07169756028795968,0.03209258565997402,0.10379014594793369,706,"[13, 20909, 24474]","[13, 20909, 24474]",473,111,0.1,0.0030250000000000008,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([0.20945767, 0.29012559]), array([-0.84096889,  0.60914453]), array([0.20945767, 0.29012559]), array([-0.84096889,  0.60914453])]",2.139549841235069e-09,1.1609399665831063e-09,3.734323643924943e-09,0.014227114071422731,0.010059433779668368,0.0242865478510911,1802,"[104, 38624, 257938]","[104, 38624, 257938]",444,42,0.1,0.0030250000000000008,0.02,0.76,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.46669411])]","[array([ 0.42590592, -0.01669798]), array([-0.11433054,  0.45256614]), array([ 0.42590592, -0.01669798]), array([-0.11433054,  0.45256614])]",1.045823668263016e-09,1.1658650762475378e-09,2.6943737849206844e-09,0.36989928455245946,0.006203657452891753,0.3761029420053512,1119,"[13, 4100, 45160]","[13, 4100, 45160]",447,42,0.1,0.0030250000000000008,0.02,0.76,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.15451296, 0.45211675]), array([0.13336627, 0.2945547 ]), array([0.15451296, 0.45211675]), array([0.13336627, 0.2945547 ])]",3.8891534169944465e-10,2.3863456950375085e-10,7.25185723286539e-10,0.12424788715191068,0.04511207265412711,0.1693599598060378,401,"[13, 14698, 18431]","[13, 14698, 18431]",448,61,0.1,0.0030250000000000008,0.02,0.76,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([0.21074421, 0.29319705]), array([-0.83165967,  0.56583291]), array([0.21074421, 0.29319705]), array([-0.83165967,  0.56583291])]",2.0916234802373827e-09,1.6407689584908723e-09,4.410528630917599e-09,0.03051344526117126,0.028758615870797474,0.059272061131968735,1891,"[104, 37687, 278613]","[104, 37687, 278613]",451,61,0.1,0.0030250000000000008,0.02,0.76,0.0001,FIRE
